sample_id,official_movie_path,relative_path,status,surprise_average,surprise_maximum,plausibility_average,plausibility_maximum,selected_aggregation,selected_surprise,selected_plausibility,error
O1/0572/1,,videos/sample_002284_O1__0572__1.pt,ok,0.6189331412,0.6492636800,0.5385186546,0.5224303111,average,0.6189331412,0.5385186546,
O1/0572/2,,videos/sample_002285_O1__0572__2.pt,ok,0.6197584271,0.6495847106,0.5380744061,0.5222626219,average,0.6197584271,0.5380744061,
O1/0572/3,,videos/sample_002286_O1__0572__3.pt,ok,0.6189331412,0.6492636800,0.5385186546,0.5224303111,average,0.6189331412,0.5385186546,
O1/0572/4,,videos/sample_002287_O1__0572__4.pt,ok,0.6197584271,0.6495847106,0.5380744061,0.5222626219,average,0.6197584271,0.5380744061,
O1/0573/1,,videos/sample_002288_O1__0573__1.pt,ok,0.5485958457,0.5746500492,0.5777605060,0.5629018223,average,0.5485958457,0.5777605060,
O1/0573/2,,videos/sample_002289_O1__0573__2.pt,ok,0.5475723147,0.5748933554,0.5783521645,0.5627648815,average,0.5475723147,0.5783521645,
O1/0573/3,,videos/sample_002290_O1__0573__3.pt,ok,0.5477503538,0.5746500492,0.5782492044,0.5629018223,average,0.5477503538,0.5782492044,
O1/0573/4,,videos/sample_002291_O1__0573__4.pt,ok,0.5460714698,0.5733099580,0.5792208331,0.5636566677,average,0.5460714698,0.5792208331,
O1/0574/1,,videos/sample_002292_O1__0574__1.pt,ok,0.5518056750,0.6022978425,0.5759089665,0.5475520012,average,0.5518056750,0.5759089665,
O1/0574/2,,videos/sample_002293_O1__0574__2.pt,ok,0.5539614558,0.5903134942,0.5746687703,0.5541535336,average,0.5539614558,0.5746687703,
O1/0574/3,,videos/sample_002294_O1__0574__3.pt,ok,0.5397574306,0.5606076121,0.5828896264,0.5708620957,average,0.5397574306,0.5828896264,
O1/0574/4,,videos/sample_002295_O1__0574__4.pt,ok,0.5560682416,0.5924344063,0.5734593408,0.5529794681,average,0.5560682416,0.5734593408,
O1/0575/1,,videos/sample_002296_O1__0575__1.pt,ok,0.5795309544,0.6036840677,0.5601610461,0.5467934966,average,0.5795309544,0.5601610461,
O1/0575/2,,videos/sample_002297_O1__0575__2.pt,ok,0.5786694884,0.6023285985,0.5606438136,0.5475351609,average,0.5786694884,0.5606438136,
O1/0575/3,,videos/sample_002298_O1__0575__3.pt,ok,0.5797987580,0.6037442088,0.5600110530,0.5467606129,average,0.5797987580,0.5600110530,
O1/0575/4,,videos/sample_002299_O1__0575__4.pt,ok,0.5790964365,0.6022618413,0.5604044989,0.5475717141,average,0.5790964365,0.5604044989,
O1/0576/1,,videos/sample_002300_O1__0576__1.pt,ok,0.5644150972,0.5857275128,0.5686926794,0.5567007075,average,0.5644150972,0.5686926794,
O1/0576/2,,videos/sample_002301_O1__0576__2.pt,ok,0.5650532246,0.5857705474,0.5683298968,0.5566767507,average,0.5650532246,0.5683298968,
O1/0576/3,,videos/sample_002302_O1__0576__3.pt,ok,0.5653556585,0.5857705474,0.5681580406,0.5566767507,average,0.5653556585,0.5681580406,
O1/0576/4,,videos/sample_002303_O1__0576__4.pt,ok,0.5637854338,0.5848711729,0.5690508772,0.5571776368,average,0.5637854338,0.5690508772,
O1/0577/1,,videos/sample_002304_O1__0577__1.pt,ok,0.5511964560,0.5756123662,0.5762599281,0.5623603928,average,0.5511964560,0.5762599281,
O1/0577/2,,videos/sample_002305_O1__0577__2.pt,ok,0.5495669842,0.5697098374,0.5771996929,0.5656895568,average,0.5495669842,0.5771996929,
O1/0577/3,,videos/sample_002306_O1__0577__3.pt,ok,0.5500543118,0.5728853345,0.5769184761,0.5638960604,average,0.5500543118,0.5769184761,
O1/0577/4,,videos/sample_002307_O1__0577__4.pt,ok,0.5485144854,0.5687923431,0.5778075147,0.5662088119,average,0.5485144854,0.5778075147,
O1/0578/1,,videos/sample_002308_O1__0578__1.pt,ok,0.5349756479,0.5635723472,0.5856835526,0.5691721472,average,0.5349756479,0.5856835526,
O1/0578/2,,videos/sample_002309_O1__0578__2.pt,ok,0.5372536778,0.5591539741,0.5843508665,0.5716925260,average,0.5372536778,0.5843508665,
O1/0578/3,,videos/sample_002310_O1__0578__3.pt,ok,0.5336615443,0.5549238324,0.5864537074,0.5741159886,average,0.5336615443,0.5864537074,
O1/0578/4,,videos/sample_002311_O1__0578__4.pt,ok,0.5383597016,0.5655286312,0.5837049178,0.5680597732,average,0.5383597016,0.5837049178,
O1/0579/1,,videos/sample_002312_O1__0579__1.pt,ok,0.6088351011,0.6243965626,0.5439841867,0.5355845228,average,0.6088351011,0.5439841867,
O1/0579/2,,videos/sample_002313_O1__0579__2.pt,ok,0.6100270748,0.6258445978,0.5433361582,0.5348095387,average,0.6100270748,0.5433361582,
O1/0579/3,,videos/sample_002314_O1__0579__3.pt,ok,0.6109380126,0.6266410947,0.5428414381,0.5343837342,average,0.6109380126,0.5428414381,
O1/0579/4,,videos/sample_002315_O1__0579__4.pt,ok,0.6104224920,0.6254895926,0.5431213562,0.5349994327,average,0.6104224920,0.5431213562,
O1/0580/1,,videos/sample_002316_O1__0580__1.pt,ok,0.5552975535,0.5793831348,0.5739014694,0.5602438549,average,0.5552975535,0.5739014694,
O1/0580/2,,videos/sample_002317_O1__0580__2.pt,ok,0.5572372079,0.5839988589,0.5727893778,0.5576638827,average,0.5572372079,0.5727893778,
O1/0580/3,,videos/sample_002318_O1__0580__3.pt,ok,0.5556982756,0.5796665549,0.5736715405,0.5600850930,average,0.5556982756,0.5736715405,
O1/0580/4,,videos/sample_002319_O1__0580__4.pt,ok,0.5573031902,0.5843354464,0.5727515850,0.5574762116,average,0.5573031902,0.5727515850,
O1/0581/1,,videos/sample_002320_O1__0581__1.pt,ok,0.5642637610,0.5854182243,0.5687787497,0.5568729153,average,0.5642637610,0.5687787497,
O1/0581/2,,videos/sample_002321_O1__0581__2.pt,ok,0.5638874769,0.5854182243,0.5689928124,0.5568729153,average,0.5638874769,0.5689928124,
O1/0581/3,,videos/sample_002322_O1__0581__3.pt,ok,0.5648102760,0.5859155059,0.5684679885,0.5565960615,average,0.5648102760,0.5684679885,
O1/0581/4,,videos/sample_002323_O1__0581__4.pt,ok,0.5644232631,0.5859155059,0.5686880356,0.5565960615,average,0.5644232631,0.5686880356,
O1/0582/1,,videos/sample_002324_O1__0582__1.pt,ok,0.5498637557,0.5835481882,0.5770284219,0.5579152621,average,0.5498637557,0.5770284219,
O1/0582/2,,videos/sample_002325_O1__0582__2.pt,ok,0.5429632068,0.5835481882,0.5810240047,0.5579152621,average,0.5429632068,0.5810240047,
O1/0582/3,,videos/sample_002326_O1__0582__3.pt,ok,0.5523695946,0.5865781307,0.5755842917,0.5562273693,average,0.5523695946,0.5755842917,
O1/0582/4,,videos/sample_002327_O1__0582__4.pt,ok,0.5487619042,0.5865781307,0.5776645719,0.5562273693,average,0.5487619042,0.5776645719,
O1/0583/1,,videos/sample_002328_O1__0583__1.pt,ok,0.5368210077,0.5853707790,0.5846037523,0.5568993369,average,0.5368210077,0.5846037523,
O1/0583/2,,videos/sample_002329_O1__0583__2.pt,ok,0.5397312641,0.5796126723,0.5829048788,0.5601152727,average,0.5397312641,0.5829048788,
O1/0583/3,,videos/sample_002330_O1__0583__3.pt,ok,0.5217278004,0.5450794101,0.5934942220,0.5797957399,average,0.5217278004,0.5934942220,
O1/0583/4,,videos/sample_002331_O1__0583__4.pt,ok,0.5411680937,0.5824267268,0.5820679452,0.5585412935,average,0.5411680937,0.5820679452,
O1/0584/1,,videos/sample_002332_O1__0584__1.pt,ok,0.5559902191,0.5806801319,0.5735040852,0.5595176913,average,0.5559902191,0.5735040852,
O1/0584/2,,videos/sample_002333_O1__0584__2.pt,ok,0.5557246804,0.5816927552,0.5736563930,0.5589513974,average,0.5557246804,0.5736563930,
O1/0584/3,,videos/sample_002334_O1__0584__3.pt,ok,0.5579943657,0.5851382017,0.5723558500,0.5570288741,average,0.5579943657,0.5723558500,
O1/0584/4,,videos/sample_002335_O1__0584__4.pt,ok,0.5578318238,0.5842049122,0.5724488893,0.5575489860,average,0.5578318238,0.5724488893,
O1/0585/1,,videos/sample_002336_O1__0585__1.pt,ok,0.5645378232,0.5877817273,0.5686228903,0.5555582987,average,0.5645378232,0.5686228903,
O1/0585/2,,videos/sample_002337_O1__0585__2.pt,ok,0.5649606586,0.5872768760,0.5683825073,0.5558388438,average,0.5649606586,0.5683825073,
O1/0585/3,,videos/sample_002338_O1__0585__3.pt,ok,0.5657694936,0.5872768760,0.5679229655,0.5558388438,average,0.5657694936,0.5679229655,
O1/0585/4,,videos/sample_002339_O1__0585__4.pt,ok,0.5651177168,0.5877817273,0.5682932452,0.5555582987,average,0.5651177168,0.5682932452,
O1/0586/1,,videos/sample_002340_O1__0586__1.pt,ok,0.5345038176,0.5535985231,0.5859599611,0.5748773742,average,0.5345038176,0.5859599611,
O1/0586/2,,videos/sample_002341_O1__0586__2.pt,ok,0.5371739864,0.5675798059,0.5843974361,0.5668957776,average,0.5371739864,0.5843974361,
O1/0586/3,,videos/sample_002342_O1__0586__3.pt,ok,0.5370499492,0.5692157745,0.5844699276,0.5659691121,average,0.5370499492,0.5844699276,
O1/0586/4,,videos/sample_002343_O1__0586__4.pt,ok,0.5329380631,0.5531252623,0.5868781491,0.5751495056,average,0.5329380631,0.5868781491,
O1/0587/1,,videos/sample_002344_O1__0587__1.pt,ok,0.6194217205,0.6351166964,0.5382556098,0.5298736504,average,0.6194217205,0.5382556098,
O1/0587/2,,videos/sample_002345_O1__0587__2.pt,ok,0.6204331517,0.6351724267,0.5377114765,0.5298441212,average,0.6204331517,0.5377114765,
O1/0587/3,,videos/sample_002346_O1__0587__3.pt,ok,0.6208064556,0.6351166964,0.5375107842,0.5298736504,average,0.6208064556,0.5375107842,
O1/0587/4,,videos/sample_002347_O1__0587__4.pt,ok,0.6213118434,0.6351724267,0.5372392014,0.5298441212,average,0.6213118434,0.5372392014,
O1/0588/1,,videos/sample_002348_O1__0588__1.pt,ok,0.5779085159,0.5989325643,0.5610706105,0.5493977700,average,0.5779085159,0.5610706105,
O1/0588/2,,videos/sample_002349_O1__0588__2.pt,ok,0.5794503689,0.6023012996,0.5602061887,0.5475501082,average,0.5794503689,0.5602061887,
O1/0588/3,,videos/sample_002350_O1__0588__3.pt,ok,0.5799914002,0.6024772525,0.5599031816,0.5474537737,average,0.5799914002,0.5599031816,
O1/0588/4,,videos/sample_002351_O1__0588__4.pt,ok,0.5787426829,0.6005979776,0.5606027791,0.5484835571,average,0.5787426829,0.5606027791,
O1/0589/1,,videos/sample_002352_O1__0589__1.pt,ok,0.5561832190,0.5911210179,0.5733934097,0.5537062221,average,0.5561832190,0.5733934097,
O1/0589/2,,videos/sample_002353_O1__0589__2.pt,ok,0.5642759204,0.6079612374,0.5687718338,0.5444597625,average,0.5642759204,0.5687718338,
O1/0589/3,,videos/sample_002354_O1__0589__3.pt,ok,0.5647341013,0.5989263058,0.5685112931,0.5494012084,average,0.5647341013,0.5685112931,
O1/0589/4,,videos/sample_002355_O1__0589__4.pt,ok,0.5626712441,0.5954436064,0.5696852611,0.5513179435,average,0.5626712441,0.5696852611,
O1/0590/1,,videos/sample_002356_O1__0590__1.pt,ok,0.6084836125,0.6246679425,0.5441754245,0.5354391956,average,0.6084836125,0.5441754245,
O1/0590/2,,videos/sample_002357_O1__0590__2.pt,ok,0.6095154881,0.6259964705,0.5436141928,0.5347283220,average,0.6095154881,0.5436141928,
O1/0590/3,,videos/sample_002358_O1__0590__3.pt,ok,0.6072165370,0.6235228181,0.5448653729,0.5360526913,average,0.6072165370,0.5448653729,
O1/0590/4,,videos/sample_002359_O1__0590__4.pt,ok,0.6098495722,0.6245268583,0.5434326103,0.5355147429,average,0.6098495722,0.5434326103,
O1/0591/1,,videos/sample_002360_O1__0591__1.pt,ok,0.5317616463,0.5752896070,0.5875689687,0.5625419291,average,0.5317616463,0.5875689687,
O1/0591/2,,videos/sample_002361_O1__0591__2.pt,ok,0.5310375690,0.5542706847,0.5879945681,0.5744910936,average,0.5310375690,0.5879945681,
O1/0591/3,,videos/sample_002362_O1__0591__3.pt,ok,0.5298999548,0.5530244708,0.5886638597,0.5752074787,average,0.5298999548,0.5886638597,
O1/0591/4,,videos/sample_002363_O1__0591__4.pt,ok,0.5324726701,0.5696503520,0.5871513417,0.5657232081,average,0.5324726701,0.5871513417,
O1/0592/1,,videos/sample_002364_O1__0592__1.pt,ok,0.5642875433,0.5778384209,0.5687652230,0.5611099402,average,0.5642875433,0.5687652230,
O1/0592/2,,videos/sample_002365_O1__0592__2.pt,ok,0.5674082041,0.5895473361,0.5669930663,0.5545782655,average,0.5674082041,0.5669930663,
O1/0592/3,,videos/sample_002366_O1__0592__3.pt,ok,0.5648413897,0.5794582963,0.5684503017,0.5602017477,average,0.5648413897,0.5684503017,
O1/0592/4,,videos/sample_002367_O1__0592__4.pt,ok,0.5682926774,0.5921914577,0.5664917978,0.5531138300,average,0.5682926774,0.5664917978,
O1/0593/1,,videos/sample_002368_O1__0593__1.pt,ok,0.5764210224,0.6011566520,0.5619058204,0.5481772190,average,0.5764210224,0.5619058204,
O1/0593/2,,videos/sample_002369_O1__0593__2.pt,ok,0.5773817301,0.6043180227,0.5613662524,0.5464469640,average,0.5773817301,0.5613662524,
O1/0593/3,,videos/sample_002370_O1__0593__3.pt,ok,0.5767450929,0.5999447703,0.5617237529,0.5488419476,average,0.5767450929,0.5617237529,
O1/0593/4,,videos/sample_002371_O1__0593__4.pt,ok,0.5749904513,0.5981044769,0.5627102419,0.5498529078,average,0.5749904513,0.5627102419,
O1/0594/1,,videos/sample_002372_O1__0594__1.pt,ok,0.6134821773,0.6444861889,0.5414621154,0.5249321888,average,0.6134821773,0.5414621154,
O1/0594/2,,videos/sample_002373_O1__0594__2.pt,ok,0.6137278080,0.6444861889,0.5413291320,0.5249321888,average,0.6137278080,0.5413291320,
O1/0594/3,,videos/sample_002374_O1__0594__3.pt,ok,0.6124510169,0.6451655030,0.5420207377,0.5245757161,average,0.6124510169,0.5420207377,
O1/0594/4,,videos/sample_002375_O1__0594__4.pt,ok,0.6139536500,0.6451655030,0.5412068910,0.5245757161,average,0.6139536500,0.5412068910,
O1/0595/1,,videos/sample_002376_O1__0595__1.pt,ok,0.5633629560,0.5844925642,0.5692913393,0.5573886290,average,0.5633629560,0.5692913393,
O1/0595/2,,videos/sample_002377_O1__0595__2.pt,ok,0.5657522082,0.5899012685,0.5679327823,0.5543820170,average,0.5657522082,0.5679327823,
O1/0595/3,,videos/sample_002378_O1__0595__3.pt,ok,0.5639875531,0.5844378471,0.5689358726,0.5574191285,average,0.5639875531,0.5689358726,
O1/0595/4,,videos/sample_002379_O1__0595__4.pt,ok,0.5661816597,0.5918660760,0.5676889351,0.5532938324,average,0.5661816597,0.5676889351,
O1/0596/1,,videos/sample_002380_O1__0596__1.pt,ok,0.5667220354,0.6007406116,0.5673822527,0.5484053303,average,0.5667220354,0.5673822527,
O1/0596/2,,videos/sample_002381_O1__0596__2.pt,ok,0.5694056153,0.6075262427,0.5658616783,0.5446966511,average,0.5694056153,0.5658616783,
O1/0596/3,,videos/sample_002382_O1__0596__3.pt,ok,0.5689384937,0.6075262427,0.5661260662,0.5446966511,average,0.5689384937,0.5661260662,
O1/0596/4,,videos/sample_002383_O1__0596__4.pt,ok,0.5654783249,0.6007406116,0.5680883510,0.5484053303,average,0.5654783249,0.5680883510,
O1/0597/1,,videos/sample_002384_O1__0597__1.pt,ok,0.6184797883,0.6481179595,0.5387628489,0.5230292132,average,0.6184797883,0.5387628489,
O1/0597/2,,videos/sample_002385_O1__0597__2.pt,ok,0.6196323037,0.6474495530,0.5381422741,0.5233789262,average,0.6196323037,0.5381422741,
O1/0597/3,,videos/sample_002386_O1__0597__3.pt,ok,0.6192015409,0.6481179595,0.5383741357,0.5230292132,average,0.6192015409,0.5383741357,
O1/0597/4,,videos/sample_002387_O1__0597__4.pt,ok,0.6195763350,0.6474495530,0.5381723941,0.5233789262,average,0.6195763350,0.5381723941,
O1/0598/1,,videos/sample_002388_O1__0598__1.pt,ok,0.5698276162,0.6048489213,0.5656229345,0.5461569331,average,0.5698276162,0.5656229345,
O1/0598/2,,videos/sample_002389_O1__0598__2.pt,ok,0.5687160492,0.6044522524,0.5662520119,0.5463736195,average,0.5687160492,0.5662520119,
O1/0598/3,,videos/sample_002390_O1__0598__3.pt,ok,0.5561038852,0.5958751440,0.5734389010,0.5510800803,average,0.5561038852,0.5734389010,
O1/0598/4,,videos/sample_002391_O1__0598__4.pt,ok,0.5631206632,0.6154023409,0.5694292912,0.5404234171,average,0.5631206632,0.5694292912,
O1/0599/1,,videos/sample_002392_O1__0599__1.pt,ok,0.5673829913,0.6046071053,0.5670073619,0.5462890186,average,0.5673829913,0.5670073619,
O1/0599/2,,videos/sample_002393_O1__0599__2.pt,ok,0.5626552701,0.5988612771,0.5696943614,0.5494369364,average,0.5626552701,0.5696943614,
O1/0599/3,,videos/sample_002394_O1__0599__3.pt,ok,0.5578064919,0.5941548944,0.5724633908,0.5520288915,average,0.5578064919,0.5724633908,
O1/0599/4,,videos/sample_002395_O1__0599__4.pt,ok,0.5651099682,0.5995751023,0.5682976487,0.5490448744,average,0.5651099682,0.5682976487,
O1/0600/1,,videos/sample_002396_O1__0600__1.pt,ok,0.5651431680,0.5986128449,0.5682787816,0.5495734512,average,0.5651431680,0.5682787816,
O1/0600/2,,videos/sample_002397_O1__0600__2.pt,ok,0.5642469525,0.5986128449,0.5687883101,0.5495734512,average,0.5642469525,0.5687883101,
O1/0600/3,,videos/sample_002398_O1__0600__3.pt,ok,0.5610075593,0.5974872708,0.5706338267,0.5501923851,average,0.5610075593,0.5706338267,
O1/0600/4,,videos/sample_002399_O1__0600__4.pt,ok,0.5661813021,0.5992203355,0.5676891381,0.5492396919,average,0.5661813021,0.5676891381,
O1/0601/1,,videos/sample_002400_O1__0601__1.pt,ok,0.5596613884,0.5836904645,0.5714025146,0.5578358896,average,0.5596613884,0.5714025146,
O1/0601/2,,videos/sample_002401_O1__0601__2.pt,ok,0.5602969527,0.5835757852,0.5710394669,0.5578998655,average,0.5602969527,0.5710394669,
O1/0601/3,,videos/sample_002402_O1__0601__3.pt,ok,0.5606893897,0.5835757852,0.5708154139,0.5578998655,average,0.5606893897,0.5708154139,
O1/0601/4,,videos/sample_002403_O1__0601__4.pt,ok,0.5600547194,0.5836904645,0.5711778085,0.5578358896,average,0.5600547194,0.5711778085,
O1/0602/1,,videos/sample_002404_O1__0602__1.pt,ok,0.5456516743,0.5807599425,0.5794640385,0.5594730376,average,0.5456516743,0.5794640385,
O1/0602/2,,videos/sample_002405_O1__0602__2.pt,ok,0.5424308777,0.5651357174,0.5813333830,0.5682830156,average,0.5424308777,0.5813333830,
O1/0602/3,,videos/sample_002406_O1__0602__3.pt,ok,0.5472861528,0.5777094364,0.5785176905,0.5611823193,average,0.5472861528,0.5785176905,
O1/0602/4,,videos/sample_002407_O1__0602__4.pt,ok,0.5457939506,0.5690727830,0.5793816003,0.5660500467,average,0.5457939506,0.5793816003,
O1/0603/1,,videos/sample_002408_O1__0603__1.pt,ok,0.6177103519,0.6470362544,0.5391775522,0.5235952827,average,0.6177103519,0.5391775522,
O1/0603/2,,videos/sample_002409_O1__0603__2.pt,ok,0.6157048345,0.6466197968,0.5402599672,0.5238133833,average,0.6157048345,0.5402599672,
O1/0603/3,,videos/sample_002410_O1__0603__3.pt,ok,0.6175310612,0.6466197968,0.5392742304,0.5238133833,average,0.6175310612,0.5392742304,
O1/0603/4,,videos/sample_002411_O1__0603__4.pt,ok,0.6179213524,0.6470362544,0.5390637975,0.5235952827,average,0.6179213524,0.5390637975,
O1/0604/1,,videos/sample_002412_O1__0604__1.pt,ok,0.6118197441,0.6448425055,0.5423630086,0.5247451801,average,0.6118197441,0.5423630086,
O1/0604/2,,videos/sample_002413_O1__0604__2.pt,ok,0.6136732697,0.6452362537,0.5413586560,0.5245386033,average,0.6136732697,0.5413586560,
O1/0604/3,,videos/sample_002414_O1__0604__3.pt,ok,0.6134260893,0.6452362537,0.5414924858,0.5245386033,average,0.6134260893,0.5414924858,
O1/0604/4,,videos/sample_002415_O1__0604__4.pt,ok,0.6135787368,0.6448425055,0.5414098346,0.5247451801,average,0.6135787368,0.5414098346,
O1/0605/1,,videos/sample_002416_O1__0605__1.pt,ok,0.5370675325,0.5823536515,0.5844596507,0.5585821105,average,0.5370675325,0.5844596507,
O1/0605/2,,videos/sample_002417_O1__0605__2.pt,ok,0.5212513804,0.5453906059,0.5937770419,0.5796153379,average,0.5212513804,0.5937770419,
O1/0605/3,,videos/sample_002418_O1__0605__3.pt,ok,0.5356613994,0.5792609453,0.5852820569,0.5603123150,average,0.5356613994,0.5852820569,
O1/0605/4,,videos/sample_002419_O1__0605__4.pt,ok,0.5322452188,0.5783895254,0.5872849052,0.5608007951,average,0.5322452188,0.5872849052,
O1/0606/1,,videos/sample_002420_O1__0606__1.pt,ok,0.6172291636,0.6494434476,0.5394370606,0.5223364035,average,0.6172291636,0.5394370606,
O1/0606/2,,videos/sample_002421_O1__0606__2.pt,ok,0.6169615984,0.6509873867,0.5395814145,0.5215305701,average,0.6169615984,0.5395814145,
O1/0606/3,,videos/sample_002422_O1__0606__3.pt,ok,0.6173158288,0.6494434476,0.5393903122,0.5223364035,average,0.6173158288,0.5393903122,
O1/0606/4,,videos/sample_002423_O1__0606__4.pt,ok,0.6145865321,0.6509873867,0.5408644792,0.5215305701,average,0.6145865321,0.5408644792,
O1/0607/1,,videos/sample_002424_O1__0607__1.pt,ok,0.5435407758,0.5855624676,0.5806885202,0.5567925959,average,0.5435407758,0.5806885202,
O1/0607/2,,videos/sample_002425_O1__0607__2.pt,ok,0.5445356369,0.5894029737,0.5801111030,0.5546583315,average,0.5445356369,0.5801111030,
O1/0607/3,,videos/sample_002426_O1__0607__3.pt,ok,0.5448191762,0.5882503986,0.5799466420,0.5552979854,average,0.5448191762,0.5799466420,
O1/0607/4,,videos/sample_002427_O1__0607__4.pt,ok,0.5372648239,0.5748309493,0.5843443533,0.5628000025,average,0.5372648239,0.5843443533,
O1/0608/1,,videos/sample_002428_O1__0608__1.pt,ok,0.5559876561,0.5842850804,0.5735055551,0.5575042901,average,0.5559876561,0.5735055551,
O1/0608/2,,videos/sample_002429_O1__0608__2.pt,ok,0.5540628433,0.5804094672,0.5746105090,0.5596691535,average,0.5540628433,0.5746105090,
O1/0608/3,,videos/sample_002430_O1__0608__3.pt,ok,0.5526742339,0.5795391798,0.5754089728,0.5601564385,average,0.5526742339,0.5754089728,
O1/0608/4,,videos/sample_002431_O1__0608__4.pt,ok,0.5550813675,0.5856472254,0.5740255523,0.5567454054,average,0.5550813675,0.5740255523,
O1/0609/1,,videos/sample_002432_O1__0609__1.pt,ok,0.5447000265,0.5722401738,0.5800157466,0.5642599814,average,0.5447000265,0.5800157466,
O1/0609/2,,videos/sample_002433_O1__0609__2.pt,ok,0.5433048606,0.5741518140,0.5808255296,0.5631823497,average,0.5433048606,0.5808255296,
O1/0609/3,,videos/sample_002434_O1__0609__3.pt,ok,0.5393409133,0.5593116283,0.5831324606,0.5716024033,average,0.5393409133,0.5831324606,
O1/0609/4,,videos/sample_002435_O1__0609__4.pt,ok,0.5424081087,0.5613753200,0.5813466196,0.5704240086,average,0.5424081087,0.5813466196,
O1/0610/1,,videos/sample_002436_O1__0610__1.pt,ok,0.5694893599,0.5910280347,0.5658142924,0.5537577099,average,0.5694893599,0.5658142924,
O1/0610/2,,videos/sample_002437_O1__0610__2.pt,ok,0.5706076026,0.5933973193,0.5651819283,0.5524472533,average,0.5706076026,0.5651819283,
O1/0610/3,,videos/sample_002438_O1__0610__3.pt,ok,0.5703859925,0.5917448401,0.5653071922,0.5533609156,average,0.5703859925,0.5653071922,
O1/0610/4,,videos/sample_002439_O1__0610__4.pt,ok,0.5692889094,0.5914576650,0.5659277215,0.5535198499,average,0.5692889094,0.5659277215,
O1/0611/1,,videos/sample_002440_O1__0611__1.pt,ok,0.6110671759,0.6474486589,0.5427713274,0.5233793941,average,0.6110671759,0.5427713274,
O1/0611/2,,videos/sample_002441_O1__0611__2.pt,ok,0.6090579629,0.6474486589,0.5438629669,0.5233793941,average,0.6090579629,0.5438629669,
O1/0611/3,,videos/sample_002442_O1__0611__3.pt,ok,0.6113068461,0.6461715698,0.5426412569,0.5240482232,average,0.6113068461,0.5426412569,
O1/0611/4,,videos/sample_002443_O1__0611__4.pt,ok,0.6115851402,0.6461715698,0.5424902640,0.5240482232,average,0.6115851402,0.5424902640,
O1/0612/1,,videos/sample_002444_O1__0612__1.pt,ok,0.5547209978,0.5901909471,0.5742324510,0.5542214477,average,0.5547209978,0.5742324510,
O1/0612/2,,videos/sample_002445_O1__0612__2.pt,ok,0.5541433096,0.5887852907,0.5745642741,0.5550010404,average,0.5541433096,0.5745642741,
O1/0612/3,,videos/sample_002446_O1__0612__3.pt,ok,0.5499228835,0.5907539725,0.5769943044,0.5539094947,average,0.5499228835,0.5769943044,
O1/0612/4,,videos/sample_002447_O1__0612__4.pt,ok,0.5415889025,0.5722541809,0.5818230575,0.5642520778,average,0.5415889025,0.5818230575,
O1/0613/1,,videos/sample_002448_O1__0613__1.pt,ok,0.5554476380,0.5926208496,0.5738153421,0.5528763784,average,0.5554476380,0.5738153421,
O1/0613/2,,videos/sample_002449_O1__0613__2.pt,ok,0.5554158688,0.5947191715,0.5738335721,0.5517174821,average,0.5554158688,0.5738335721,
O1/0613/3,,videos/sample_002450_O1__0613__3.pt,ok,0.5538911223,0.6052930951,0.5747091902,0.5459143983,average,0.5538911223,0.5747091902,
O1/0613/4,,videos/sample_002451_O1__0613__4.pt,ok,0.5460213423,0.5810936093,0.5792498687,0.5592863912,average,0.5460213423,0.5792498687,
O1/0614/1,,videos/sample_002452_O1__0614__1.pt,ok,0.5419259667,0.5713103414,0.5816269787,0.5647848926,average,0.5419259667,0.5816269787,
O1/0614/2,,videos/sample_002453_O1__0614__2.pt,ok,0.5387985706,0.5591365099,0.5834488040,0.5717025102,average,0.5387985706,0.5834488040,
O1/0614/3,,videos/sample_002454_O1__0614__3.pt,ok,0.5413811803,0.5716542602,0.5819439276,0.5645906859,average,0.5413811803,0.5819439276,
O1/0614/4,,videos/sample_002455_O1__0614__4.pt,ok,0.5389487743,0.5592361689,0.5833611744,0.5716455378,average,0.5389487743,0.5833611744,
O1/0615/1,,videos/sample_002456_O1__0615__1.pt,ok,0.6131041050,0.6423710585,0.5416668659,0.5260436639,average,0.6131041050,0.5416668659,
O1/0615/2,,videos/sample_002457_O1__0615__2.pt,ok,0.6130161881,0.6430026293,0.5417144897,0.5257115350,average,0.6130161881,0.5417144897,
O1/0615/3,,videos/sample_002458_O1__0615__3.pt,ok,0.6133580804,0.6423710585,0.5415293134,0.5260436639,average,0.6133580804,0.5415293134,
O1/0615/4,,videos/sample_002459_O1__0615__4.pt,ok,0.6107696891,0.6430026293,0.5429328187,0.5257115350,average,0.6107696891,0.5429328187,
O1/0616/1,,videos/sample_002460_O1__0616__1.pt,ok,0.6124585867,0.6287143826,0.5420166347,0.5332769506,average,0.6124585867,0.5420166347,
O1/0616/2,,videos/sample_002461_O1__0616__2.pt,ok,0.6120633483,0.6294476390,0.5422309028,0.5328860652,average,0.6120633483,0.5422309028,
O1/0616/3,,videos/sample_002462_O1__0616__3.pt,ok,0.6115266681,0.6287143826,0.5425219855,0.5332769506,average,0.6115266681,0.5425219855,
O1/0616/4,,videos/sample_002463_O1__0616__4.pt,ok,0.6125022173,0.6307257414,0.5419929867,0.5322054173,average,0.6125022173,0.5419929867,
